GDP/breakdown at current prices in National currency (all countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,Currency,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Republic of Moldova,Moldovan Leu,Final consumption expenditure,,,,,,,,,,,,,,,,,,,,,"9,213,000","18,819,000","109,487,000","1,018,000,000","3,573,000,000","5,370,883,000","7,355,882,000","8,680,374,000","9,203,384,000","11,090,339,000","16,502,694,000","19,262,678,000","23,289,273,000","30,450,570,000","33,297,712,000","41,368,436,000","50,972,492,000","60,618,063,000","71,451,368,000","68,574,039,000","83,240,287,000","96,090,524,000","103,062,586,000","113,169,030,047","124,298,780,225","131,230,009,909"
Republic of Moldova,Moldovan Leu,Household consumption expenditure (including Non-profit institutions serving households),,,,,,,,,,,,,,,,,,,,,"7,893,000","14,243,000","78,799,000","735,312,000","2,507,729,000","3,692,463,000","5,330,541,000","6,111,739,000","6,949,319,000","9,202,203,000","14,154,834,000","16,526,359,000","18,726,893,000","25,015,268,000","28,523,604,000","35,179,361,000","42,027,737,000","49,959,988,000","58,606,827,000","54,213,577,000","67,309,637,000","79,506,962,000","85,224,270,000","94,629,123,210","103,926,583,400","108,602,956,065"
Republic of Moldova,Moldovan Leu,General government final consumption expenditure,,,,,,,,,,,,,,,,,,,,,"1,320,000","4,576,000","30,688,000","282,688,000","1,065,271,000","1,678,420,000","2,025,341,000","2,568,635,000","2,254,065,000","1,888,136,000","2,347,860,000","2,736,319,000","4,562,380,000","5,435,302,000","4,774,108,000","6,189,075,000","8,944,755,000","10,658,075,000","12,844,541,000","14,360,462,000","15,930,650,000","16,583,562,000","17,838,316,000","18,539,906,836","20,372,196,825","22,627,053,844"
Republic of Moldova,Moldovan Leu,Gross capital formation,,,,,,,,,,,,,,,,,,,,,"3,752,000","7,546,000","114,743,000","1,016,151,000","1,365,362,000","1,611,939,000","1,890,547,000","2,123,448,000","2,360,176,000","2,819,609,000","3,836,197,000","4,435,646,000","4,885,640,000","6,401,421,000","8,443,363,000","11,606,441,000","14,656,076,000","20,359,798,000","24,682,991,000","13,984,603,000","16,910,655,000","19,904,013,000","20,860,883,000","24,783,252,301","29,201,484,750","27,540,098,226"
Republic of Moldova,Moldovan Leu,Gross fixed capital formation (including Acquisitions less disposals of valuables),,,,,,,,,,,,,,,,,,,,,"2,921,000","4,421,000","31,108,000","282,542,000","914,111,000","1,033,791,000","1,539,894,000","1,774,214,000","2,011,571,000","2,271,950,000","2,472,468,000","3,189,965,000","3,681,781,000","5,127,275,000","6,786,848,000","9,257,932,000","12,691,495,000","18,221,720,000","21,391,380,000","13,654,952,000","16,262,593,000","19,178,764,000","20,864,127,000","23,061,651,818","27,706,737,750","29,492,316,438"
Republic of Moldova,Moldovan Leu,Changes in inventories,,,,,,,,,,,,,,,,,,,,,"831,000","3,125,000","83,635,000","733,609,000","451,251,000","578,148,000","350,653,000","349,234,000","348,605,000","547,659,000","1,363,729,000","1,245,681,000","1,203,859,000","1,274,146,000","1,656,515,000","2,348,509,000","1,964,581,000","2,138,078,000","3,291,611,000","329,651,000","648,062,000","725,249,000","-3,244,000","1,721,600,483","1,494,747,000","-1,952,218,212"
Republic of Moldova,Moldovan Leu,Exports of goods and services,,,,,,,,,,,,,,,,,,,,,"6,177,000","8,361,000","73,177,000","721,067,000","2,672,801,000","3,895,995,000","4,314,255,000","4,743,841,000","4,106,733,000","6,446,437,000","7,945,719,000","9,536,252,000","11,833,682,000","14,724,570,000","16,398,434,000","19,264,113,000","20,254,021,000","24,353,647,000","25,683,973,000","22,281,751,000","28,197,232,000","37,033,615,000","38,364,049,000","43,564,774,522","46,537,910,835","52,919,253,992"
Republic of Moldova,Moldovan Leu,Imports of goods and services,,,,,,,,,,,,,,,,,,,,,"6,461,000","8,831,000","105,463,000","934,133,000","2,874,372,000","4,399,102,000","5,763,122,000","6,630,688,000","6,548,180,000","8,034,831,000","12,265,052,000","14,183,045,000","17,452,737,000","23,957,643,000","26,107,732,000","34,587,121,000","41,128,222,000","51,901,937,000","58,896,787,000","44,410,590,000","56,462,700,000","70,679,449,000","74,059,765,000","81,006,586,159","87,988,598,247","89,838,413,830"
Republic of Moldova,Moldovan Leu,Gross Domestic Product (GDP),,,,,,,,,,,,,,,,,,,,,"12,681,000","25,895,000","191,944,000","1,821,085,000","4,736,791,000","6,479,715,000","7,797,562,000","8,916,975,000","9,122,113,000","12,321,554,000","16,019,558,000","19,051,531,000","22,555,858,000","27,618,918,000","32,031,777,000","37,651,869,000","44,754,367,000","53,429,571,000","62,921,545,000","60,429,803,000","71,885,474,000","82,348,703,000","88,227,753,000","100,510,470,711","112,049,577,563","121,850,948,297"
Republic of Moldova,Moldovan Leu,"Agriculture, hunting, forestry, fishing (ISIC A-B)",,,,,,,,,,,,,,,,,,,,,"4,388,453","8,019,000","66,683,000","568,735,000","1,292,838,000","1,896,840,000","2,143,104,000","2,315,185,000","2,350,594,000","3,065,738,000","4,070,461,000","4,271,361,000","4,741,654,000","5,062,066,000","5,633,384,000","6,174,851,000","6,488,827,000","5,333,901,000","5,544,016,000","5,134,506,000","8,657,435,000","10,095,172,000","9,896,157,000","12,383,120,259","14,619,434,000","14,267,826,000"
Republic of Moldova,Moldovan Leu,"Mining, Manufacturing, Utilities (ISIC C-E)",,,,,,,,,,,,,,,,,,,,,"4,159,186","6,697,090","59,636,799","709,232,000","1,484,987,000","1,618,590,000","1,798,678,000","1,803,192,000","1,521,845,000","2,093,133,000","2,613,864,000","3,564,104,000","3,900,674,000","4,860,119,000","5,468,464,000","5,935,827,000","6,580,801,400","7,615,921,000","8,737,215,000","8,030,759,000","9,534,768,000","11,518,311,000","12,313,829,000","14,327,715,868","16,295,010,000","17,894,915,405"
Republic of Moldova,Moldovan Leu,Manufacturing (ISIC D),,,,,,,,,,,,,,,,,,,,,"4,159,186","6,697,090","59,636,799","629,055,000","1,354,801,000","1,476,732,000","1,639,239,000","1,634,997,000","1,275,689,000","1,613,004,000","2,280,614,000","3,005,277,000","3,352,376,000","4,265,313,000","4,650,846,000","5,022,015,000","5,599,221,400","6,300,191,000","7,093,947,000","6,390,778,000","7,618,917,000","9,354,713,000","10,032,470,000","11,789,353,612","13,602,372,000","15,059,942,573"
Republic of Moldova,Moldovan Leu,Construction (ISIC F),,,,,,,,,,,,,,,,,,,,,"825,640","1,291,000","8,646,000","60,623,000","213,393,000","228,177,000","297,812,000","421,920,000","288,589,000","408,969,000","432,721,000","583,505,000","665,333,000","811,638,000","1,101,185,000","1,257,044,000","1,776,459,000","2,585,899,000","3,115,036,000","2,108,706,000","2,437,529,000","2,719,948,000","3,041,409,000","3,372,708,380","4,008,028,000","4,359,726,000"
Republic of Moldova,Moldovan Leu,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",,,,,,,,,,,,,,,,,,,,,"632,000","1,678,000","12,369,000","170,397,000","429,641,000","568,497,000","704,463,000","794,323,000","1,009,125,000","1,988,131,000","2,115,098,000","2,453,882,000","2,680,635,000","3,227,645,000","3,693,892,000","4,327,142,000","5,613,724,000","7,325,755,000","8,993,682,000","8,763,760,000","10,124,184,000","12,125,745,000","13,217,698,000","14,915,538,254","16,616,702,000","18,062,347,618"
Republic of Moldova,Moldovan Leu,"Transport, storage and communication (ISIC I)",,,,,,,,,,,,,,,,,,,,,"838,000","1,303,000","9,182,000","79,840,000","296,553,000","333,211,000","438,006,000","575,240,000","670,570,000","1,012,702,000","1,527,727,000","1,974,347,000","2,254,535,000","2,977,017,000","3,780,245,000","4,603,931,000","5,288,659,000","6,581,990,000","7,601,056,000","7,225,970,000","8,099,177,000","9,001,640,000","9,432,978,000","10,093,161,638","10,808,708,000","11,781,532,085"
Republic of Moldova,Moldovan Leu,Other Activities (ISIC J-P),,,,,,,,,,,,,,,,,,,,,"1,729,017","5,193,000","27,875,000","289,467,000","890,621,000","1,242,420,000","1,813,260,000","2,090,853,000","2,313,702,000","3,123,052,000","3,641,733,000","4,358,781,000","5,909,151,000","7,231,590,000","8,570,238,000","10,073,996,000","12,706,777,000","16,185,198,000","19,091,664,000","20,530,254,000","22,566,393,000","24,703,200,000","27,527,140,000","30,338,167,712","34,237,603,000","40,436,251,253"
Republic of Moldova,Moldovan Leu,Total Value Added,,,,,,,,,,,,,,,,,,,,,"12,572,295","24,181,090","184,391,799","1,878,294,000","4,608,033,000","5,887,735,000","7,195,323,000","8,000,713,000","8,154,425,000","11,691,725,000","14,401,604,000","17,205,980,000","20,151,982,000","24,170,075,000","28,247,408,000","32,372,791,000","38,455,247,400","45,628,664,000","53,082,669,000","51,793,955,000","61,419,486,000","70,164,016,000","75,429,211,000","85,430,412,111","96,585,485,000","106,802,598,360"
Romania,New Leu,Final consumption expenditure,"20,291,692","22,717,383","24,473,967","26,164,382","28,599,659","31,188,522","34,310,847","36,129,134","40,372,965","43,110,002","42,993,746","45,572,737","51,841,005","51,309,898","54,651,771","54,444,252","55,027,876","57,201,526","58,906,010","59,959,851","72,226,055","177,267,996","492,644,926","1,620,122,110","4,082,827,373","6,234,200,000","9,680,600,000","21,907,800,000","33,255,100,000","49,181,000,000","69,458,800,000","100,531,500,000","126,905,300,000","168,361,500,000","210,574,100,000","250,518,900,000","293,912,800,000","347,231,700,000","418,535,400,000","404,803,300,000","423,393,600,000","439,129,300,000","465,156,900,000","479,450,600,000","501,131,300,000","534,214,900,000"
Romania,New Leu,Household consumption expenditure (including Non-profit institutions serving households),"15,592,729","17,168,890","18,182,136","19,713,263","21,458,297","23,383,465","25,072,208","26,704,660","30,284,796","31,827,181","34,923,210","37,045,799","43,314,067","42,849,751","45,724,089","45,149,222","46,066,799","48,852,696","50,267,755","50,798,402","60,989,321","144,444,352","407,998,248","1,377,010,181","3,409,304,177","5,263,300,000","8,333,900,000","18,538,700,000","28,644,900,000","39,759,500,000","55,505,800,000","81,679,100,000","104,300,500,000","130,826,400,000","170,784,100,000","200,944,200,000","237,544,800,000","281,510,900,000","332,843,700,000","312,822,400,000","338,603,700,000","355,442,100,000","375,976,200,000","388,721,900,000","408,233,200,000","437,980,600,000"
Romania,New Leu,General government final consumption expenditure,"4,698,963","5,548,493","6,291,832","6,451,119","7,141,362","7,805,057","9,238,639","9,424,474","10,088,169","11,282,821","8,070,535","8,526,938","8,526,938","8,460,147","8,927,682","9,295,030","8,961,077","8,348,830","8,638,256","9,161,449","11,236,734","32,823,644","84,646,678","243,111,929","673,523,196","970,900,000","1,346,700,000","3,369,100,000","4,610,200,000","9,421,500,000","13,953,000,000","18,852,400,000","22,604,800,000","37,535,100,000","39,790,000,000","49,574,700,000","56,368,000,000","65,720,800,000","85,691,700,000","91,980,900,000","84,789,900,000","83,687,200,000","89,180,700,000","90,728,700,000","92,898,100,000","96,234,300,000"
Romania,New Leu,Gross capital formation,"7,908,809","9,207,997","10,133,669","10,929,421","13,203,001","15,281,702","15,492,820","20,218,618","23,742,666","24,327,300","25,464,090","23,463,858","25,422,635","27,111,949","28,894,539","27,972,153","29,889,473","27,878,878","25,215,357","22,095,824","26,751,620","63,728,048","195,239,033","597,595,848","1,273,197,894","1,805,400,000","2,678,700,000","5,518,100,000","6,892,300,000","8,804,100,000","16,109,100,000","26,767,800,000","34,272,600,000","45,161,300,000","60,411,400,000","69,339,800,000","94,496,500,000","130,845,200,000","175,338,600,000","138,442,400,000","143,273,000,000","157,424,000,000","159,821,000,000","162,950,400,000","168,498,300,000","182,360,200,000"
Romania,New Leu,Gross fixed capital formation (including Acquisitions less disposals of valuables),"7,107,907","8,275,531","9,107,462","9,822,632","11,865,973","13,734,170","13,923,909","18,171,139","21,338,318","21,863,748","22,885,419","22,509,014","23,272,578","24,810,461","26,316,080","26,488,151","26,778,521","26,402,116","25,832,131","25,423,463","18,068,963","33,735,627","123,109,581","381,373,230","1,074,375,755","1,641,500,000","2,656,800,000","5,655,100,000","7,050,900,000","10,126,500,000","15,664,500,000","24,753,000,000","33,193,000,000","44,287,700,000","55,710,300,000","70,579,800,000","91,580,200,000","150,587,300,000","201,388,200,000","132,698,000,000","138,533,000,000","152,996,000,000","162,771,900,000","157,482,600,000","161,375,800,000","176,177,500,000"
Romania,New Leu,Changes in inventories,"800,901","932,466","1,026,206","1,106,790","1,337,028","1,547,532","1,568,911","2,047,478","2,404,348","2,463,552","2,578,672","954,845","2,150,057","2,301,489","2,578,459","1,484,002","3,110,953","1,476,762","-616,775","-3,327,639","8,682,657","29,992,422","72,129,452","216,222,618","198,822,139","163,900,000","21,900,000","-137,000,000","-158,600,000","-1,322,400,000","444,600,000","2,014,800,000","1,079,600,000","873,600,000","4,701,100,000","-1,240,000,000","2,916,300,000","-19,742,100,000","-26,049,600,000","5,744,400,000","4,740,000,000","4,428,000,000","-2,950,900,000","5,467,800,000","7,122,500,000","6,182,700,000"
Romania,New Leu,Exports of goods and services,"719,525","763,255","907,908","4,731,240","6,787,970","7,297,286","7,475,334","8,206,196","9,347,505","11,435,188","13,593,340","17,043,932","16,904,416","19,989,134","22,260,843","23,088,734","22,225,303","21,987,000","21,433,930","16,351,836","14,048,773","37,986,391","164,065,996","451,541,353","1,213,576,453","1,950,600,000","3,012,900,000","7,190,300,000","8,517,500,000","15,370,600,000","26,589,600,000","38,997,400,000","53,763,000,000","68,657,900,000","88,646,400,000","95,595,600,000","111,250,000,000","121,901,500,000","141,242,100,000","139,739,600,000","172,453,000,000","208,214,000,000","223,048,900,000","253,377,400,000","275,182,100,000","292,928,800,000"
Romania,New Leu,Imports of goods and services,"755,818","838,229","956,507","5,096,126","7,243,779","8,473,111","8,975,758","10,053,814","10,227,729","12,318,218","13,355,329","15,268,311","13,073,227","13,957,901","15,959,691","15,897,565","14,775,775","14,614,518","13,114,904","14,142,335","21,872,211","46,229,071","212,570,099","546,164,979","1,307,264,418","2,333,500,000","3,908,700,000","8,927,100,000","11,407,000,000","17,876,300,000","30,882,200,000","47,969,500,000","62,310,900,000","83,419,200,000","110,884,000,000","124,966,000,000","152,656,000,000","181,720,500,000","210,727,400,000","172,462,500,000","205,239,000,000","239,670,000,000","252,659,500,000","258,322,400,000","277,234,300,000","296,671,600,000"
Romania,New Leu,Gross Domestic Product (GDP),"27,850,075","31,940,036","34,509,043","38,138,883","42,510,028","45,794,778","51,469,598","55,636,245","60,211,889","63,701,136","65,643,868","66,367,451","77,402,090","81,796,792","86,840,591","86,978,923","89,234,799","89,926,459","91,192,729","84,914,583","91,055,075","233,930,336","639,955,361","2,126,655,913","5,283,086,686","7,656,700,000","11,463,500,000","25,689,100,000","37,257,900,000","55,479,400,000","81,275,300,000","118,327,200,000","152,630,000,000","198,761,000,000","248,748,000,000","290,489,000,000","347,004,000,000","418,257,900,000","524,388,700,000","510,522,800,000","533,881,000,000","565,097,000,000","595,367,300,000","637,456,000,000","667,577,400,000","712,832,300,000"
Romania,New Leu,"Agriculture, hunting, forestry, fishing (ISIC A-B)","4,247,226","5,819,307","6,009,075","5,772,177","5,576,808","6,177,738","7,838,633","7,353,709","7,973,973","7,603,469","8,164,707","9,518,902","13,047,716","11,327,789","11,999,944","12,059,252","11,416,751","11,228,943","12,098,791","11,159,751","18,127,039","40,292,803","111,203,041","407,429,517","958,800,249","1,382,300,000","1,997,300,000","4,465,200,000","5,321,500,000","6,973,000,000","8,777,900,000","15,436,500,000","17,271,300,000","22,866,000,000","31,089,000,000","24,343,500,000","26,806,700,000","20,217,028,408","30,662,636,351","27,776,681,969","29,915,700,000","36,363,100,000","27,788,800,000","34,402,800,000","31,450,900,000","29,786,100,000"
Romania,New Leu,"Mining, Manufacturing, Utilities (ISIC C-E)","13,033,817","14,419,522","15,718,181","17,838,483","19,364,868","22,121,479","24,345,384","25,715,423","27,860,283","30,208,378","29,818,362","27,951,692","30,969,314","34,354,467","36,830,465","36,375,888","38,339,275","38,532,714","39,054,994","35,524,763","33,397,761","80,440,842","223,377,821","655,842,214","1,741,491,183","2,288,800,000","3,560,600,000","7,700,300,000","9,886,800,000","13,881,400,000","20,253,500,000","31,273,900,000","41,351,500,000","49,394,200,000","62,286,400,000","72,422,100,000","85,712,400,000","96,730,190,908","118,007,407,373","120,890,805,167","149,257,800,000","160,910,700,000","149,324,600,000","160,605,600,000","166,040,300,000","165,542,799,999"
Romania,New Leu,Manufacturing (ISIC D),"11,412,027","12,625,293","13,762,387","15,618,862","16,955,222","19,369,042","21,316,120","22,515,157","24,394,650","26,449,143","26,105,647","24,479,380","27,110,726","30,069,993","32,286,738","31,803,464","33,544,060","33,934,464","33,872,746","31,148,295","29,987,347","66,543,625","172,319,732","508,038,487","1,359,705,950","1,816,400,000","2,910,800,000","6,105,400,000","7,916,600,000","10,683,400,000","16,123,300,000","25,850,500,000","33,209,300,000","40,394,900,000","51,977,100,000","61,010,600,000","72,328,500,000","81,659,483,936","100,652,575,452","99,138,893,710","113,817,000,000","121,319,000,000","118,105,100,000","129,366,800,000","131,065,800,000","131,649,771,602"
Romania,New Leu,Construction (ISIC F),"2,337,098","2,471,918","2,642,880","2,793,979","2,839,724","2,811,425","2,944,672","4,827,281","4,910,800","4,983,355","4,516,340","4,255,396","4,536,413","4,957,938","5,259,028","5,530,008","5,730,734","5,861,206","5,710,662","4,436,050","4,651,992","9,709,796","29,310,266","105,090,731","328,544,977","480,500,000","743,400,000","1,480,400,000","2,034,200,000","2,872,600,000","4,221,500,000","6,687,200,000","9,396,000,000","12,114,200,000","15,610,500,000","20,137,300,000","27,312,500,000","38,886,650,295","58,474,121,427","52,222,979,379","47,955,600,000","44,933,100,000","44,437,300,000","44,894,500,000","47,763,600,000","52,893,600,000"
Romania,New Leu,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)","831,468","875,471","1,112,792","1,719,372","3,660,850","2,589,471","2,944,672","3,203,149","3,452,147","3,801,735","3,694,565","3,747,981","3,917,130","3,863,714","4,104,084","4,282,135","4,219,817","4,727,263","4,851,899","4,335,550","5,015,478","27,948,748","81,012,679","193,937,646","384,146,531","713,500,000","1,246,100,000","2,886,800,000","4,796,000,000","6,916,600,000","10,184,100,000","12,530,100,000","15,494,900,000","20,449,700,000","25,917,800,000","32,919,600,000","41,267,400,000","49,435,047,777","61,654,754,248","55,807,972,132","33,947,200,000","31,592,500,000","58,325,000,000","47,075,300,000","58,494,600,000","64,566,694,011"
Romania,New Leu,"Transport, storage and communication (ISIC I)","1,348,326","1,416,203","1,530,088","1,719,372","1,847,532","2,145,562","2,156,661","2,571,542","2,868,685","2,979,738","4,363,388","4,408,934","4,654,887","4,527,356","4,764,200","4,919,059","5,092,137","6,176,152","5,993,965","5,210,559","4,777,346","14,244,486","49,811,878","195,115,674","421,685,981","540,100,000","977,300,000","2,319,900,000","3,656,600,000","5,720,000,000","8,594,000,000","12,729,300,000","16,359,400,000","21,563,400,000","27,238,000,000","32,379,800,000","38,826,000,000","52,699,157,530","63,938,723,858","61,784,753,611","62,256,300,000","57,093,100,000","67,594,300,000","77,879,100,000","77,009,300,000","87,759,305,989"
Romania,New Leu,Other Activities (ISIC J-P),"4,745,216","5,440,713","5,881,170","6,498,387","7,235,757","7,815,872","8,764,123","9,440,885","10,359,334","10,771,576","11,023,242","11,887,969","12,402,764","14,816,861","15,411,067","14,389,844","13,933,200","14,327,203","14,176,921","13,940,004","16,469,382","40,921,863","152,680,219","479,017,327","1,176,472,440","1,811,900,000","2,313,500,000","4,997,900,000","7,679,400,000","13,068,400,000","20,996,100,000","27,844,400,000","37,662,200,000","50,586,900,000","60,169,200,000","74,564,600,000","86,698,500,000","111,821,095,933","134,384,526,447","141,442,937,811","153,695,800,000","164,940,000,000","174,826,100,000","196,546,300,000","209,113,200,000","225,330,900,000"
Romania,New Leu,Total Value Added,"26,543,151","30,443,132","32,894,186","36,341,770","40,525,539","43,661,547","48,994,145","53,111,988","57,425,222","60,348,252","61,580,605","61,770,875","69,528,224","73,848,126","78,368,788","77,556,185","78,731,915","80,853,481","81,887,231","74,606,676","82,438,998","213,558,540","647,395,902","2,036,433,110","5,011,141,361","7,217,100,000","10,838,200,000","23,850,500,000","33,374,500,000","49,432,000,000","73,027,100,000","106,501,400,000","137,535,300,000","176,974,400,000","222,310,900,000","256,766,900,000","306,623,500,000","369,789,170,852","467,122,169,704","459,926,130,069","477,028,400,000","495,832,500,000","522,296,100,000","561,403,600,000","589,871,900,000","625,879,400,000"
Russian Federation,Russian Ruble,Final consumption expenditure,,,,,,,,,,,,,,,,,,,,,"416,191,145","788,337,964","8,540,561,802","97,914,464,353","391,440,130,631","1,020,616,611,653","1,441,667,859,913","1,783,470,984,028","2,011,022,284,232","3,295,740,455,397","4,492,853,711,455","5,908,190,392,152","7,471,041,526,881","9,058,687,600,000","11,477,849,600,000","14,438,149,200,000","17,809,740,700,000","21,968,579,500,000","27,543,511,400,000","29,269,625,100,000","32,514,673,200,000","41,061,650,300,000","47,084,459,200,000","52,323,883,500,000","56,487,600,000,000","59,067,300,000,000"
Russian Federation,Russian Ruble,Household consumption expenditure (including Non-profit institutions serving households),,,,,,,,,,,,,,,,,,,,,"292,445,436","574,948,240","6,106,588,156","70,412,974,231","265,123,210,484","743,929,710,919","1,044,275,262,433","1,282,316,597,725","1,510,835,433,695","2,581,730,637,298","3,373,423,155,415","4,415,655,442,607","5,530,349,980,547","6,692,318,900,000","8,588,035,100,000","10,792,230,700,000","13,129,331,000,000","16,217,615,400,000","20,183,667,200,000","21,202,932,500,000","23,843,349,500,000","30,188,928,200,000","34,581,046,900,000","38,325,592,600,000","41,898,400,000,000","43,663,900,000,000"
Russian Federation,Russian Ruble,General government final consumption expenditure,,,,,,,,,,,,,,,,,,,,,"123,745,708","213,389,723","2,433,973,645","27,501,490,122","126,316,920,148","276,686,900,733","397,392,597,479","501,154,386,303","500,186,850,536","714,009,818,098","1,119,430,556,040","1,492,534,949,546","1,940,691,546,334","2,366,368,700,000","2,889,814,500,000","3,645,918,500,000","4,680,409,700,000","5,750,964,100,000","7,359,844,200,000","8,066,692,600,000","8,671,323,700,000","10,872,722,100,000","12,503,412,300,000","13,998,290,900,000","14,589,200,000,000","15,403,400,000,000"
Russian Federation,Russian Ruble,Gross capital formation,,,,,,,,,,,,,,,,,,,,,"180,108,954","470,640,192","6,107,651,438","42,978,301,891","144,728,725,704","363,362,065,945","475,256,486,252","514,801,393,429","393,482,271,411","715,319,629,820","1,365,734,047,860","1,963,110,756,275","2,169,314,393,698","2,755,048,500,000","3,558,951,400,000","4,338,730,500,000","5,698,727,300,000","8,034,098,200,000","10,526,116,100,000","7,344,756,500,000","10,472,630,000,000","13,782,031,800,000","15,353,784,500,000","15,006,440,800,000","16,289,600,000,000","15,009,500,000,000"
Russian Federation,Russian Ruble,Gross fixed capital formation (including Acquisitions less disposals of valuables),,,,,,,,,,,,,,,,,,,,,"181,316,141","319,240,182","4,463,336,411","34,295,478,170","130,659,165,198","321,714,625,156","433,807,770,469","453,033,598,603","442,847,445,361","731,239,319,270","1,274,020,919,488","1,729,028,673,884","1,970,195,381,779","2,451,611,300,000","3,169,590,700,000","3,898,538,500,000","5,070,899,900,000","6,980,359,100,000","9,200,768,900,000","8,535,671,500,000","10,014,340,100,000","11,935,953,700,000","13,521,874,400,000","14,356,558,500,000","16,651,000,000,000","17,667,800,000,000"
Russian Federation,Russian Ruble,Changes in inventories,,,,,,,,,,,,,,,,,,,,,"-1,207,187","151,400,010","1,644,315,027","8,682,823,721","14,069,560,506","41,647,440,789","41,448,715,783","61,767,794,826","-49,365,173,950","-15,919,689,450","91,713,128,373","234,082,082,391","199,119,011,919","303,437,200,000","389,360,700,000","440,192,000,000","627,827,400,000","1,053,739,100,000","1,325,347,200,000","-1,190,915,000,000","458,289,900,000","1,846,078,100,000","1,831,910,100,000","649,882,300,000","-361,400,000,000","-2,658,300,000,000"
Russian Federation,Russian Ruble,Exports of goods and services,,,,,,,,,,,,,,,,,,,,,"114,733,426","182,004,478","11,617,985,182","64,255,327,592","166,250,009,302","418,468,500,000","523,463,100,000","579,286,500,000","821,043,400,000","2,084,585,100,000","3,218,866,300,000","3,299,561,700,000","3,813,694,000,000","4,655,880,300,000","5,860,396,900,000","7,607,256,500,000","9,079,332,700,000","10,028,762,100,000","12,923,553,700,000","10,842,026,200,000","13,529,310,900,000","16,865,192,200,000","18,324,772,300,000","18,909,308,800,000","21,464,300,000,000","23,863,000,000,000"
Russian Federation,Russian Ruble,Imports of goods and services,,,,,,,,,,,,,,,,,,,,,"114,458,211","179,806,325","9,082,595,692","51,783,429,414","140,266,260,414","369,902,700,000","438,694,000,000","527,711,400,000","645,633,800,000","1,262,349,200,000","1,755,804,700,000","2,165,927,700,000","2,646,204,000,000","3,153,920,200,000","3,773,863,500,000","4,648,275,400,000","5,653,419,900,000","7,162,210,800,000","9,110,986,500,000","7,954,327,100,000","9,789,614,000,000","12,010,756,900,000","13,786,871,700,000","14,920,926,900,000","16,296,400,000,000","17,135,500,000,000"
Russian Federation,Russian Ruble,Gross Domestic Product (GDP),,,,,,,,,,,,,,,,,,,,,"597,376,334","1,296,850,051","17,624,085,556","159,043,334,908","566,353,195,522","1,428,522,107,023","2,007,825,109,871","2,342,514,011,516","2,629,623,012,927","4,823,233,523,711","7,305,646,335,915","8,943,582,443,967","10,830,535,053,244","13,208,233,779,342","17,027,190,860,304","21,609,765,489,327","26,917,201,375,100","33,247,513,228,822","41,276,849,187,030","38,807,218,574,756","46,308,541,189,918","59,698,117,376,544","66,926,863,344,064","71,016,728,680,829","77,945,100,000,000","80,804,300,000,000"
Russian Federation,Russian Ruble,"Agriculture, hunting, forestry, fishing (ISIC A-B)",,,,,,,,,,,,,,,,,,,,,"91,262,411","176,477,313","1,291,601,355","12,096,209,542","34,818,809,006","94,270,680,606","130,315,850,067","136,392,762,255","132,959,261,547","307,528,331,634","407,817,053,202","509,067,057,784","602,794,627,971","726,841,979,281","835,088,691,132","919,693,468,300","1,039,357,253,551","1,256,390,844,679","1,549,260,981,739","1,585,060,933,548","1,548,510,498,011","2,040,528,004,935","2,119,331,901,907","2,361,538,413,126","2,845,435,311,132","3,350,542,000,937"
Russian Federation,Russian Ruble,"Mining, Manufacturing, Utilities (ISIC C-E)",,,,,,,,,,,,,,,,,,,,,"219,633,750","490,864,997","6,397,894,803","53,261,217,304","187,421,729,542","395,877,118,993","578,974,814,179","672,706,915,473","761,794,526,379","1,395,085,385,683","2,117,236,298,687","2,363,116,841,798","2,633,408,863,111","3,081,546,162,397","4,550,929,956,662","6,061,154,585,506","7,352,397,958,953","8,746,652,191,419","10,482,529,419,379","9,279,485,765,656","11,304,557,843,122","13,481,853,104,078","15,052,227,516,796","15,994,973,874,049","16,714,899,465,526","17,446,490,789,235"
Russian Federation,Russian Ruble,Manufacturing (ISIC D),,,,,,,,,,,,,,,,,,,,,"146,617,471","337,303,767","4,231,635,134","35,238,804,221","121,717,524,533","260,099,740,862","383,048,204,039","445,191,445,999","502,923,121,870","945,428,690,859","1,439,620,247,117","1,562,770,287,331","1,645,526,037,976","1,897,671,153,248","2,590,943,720,553","3,388,459,562,700","4,115,970,541,011","5,025,239,361,118","6,163,935,809,985","5,005,343,962,388","5,934,657,422,846","6,830,369,489,659","7,693,388,469,712","8,281,948,162,798","8,465,569,198,887","8,210,914,626,379"
